scheduled_time,airline,flight_number,destination_or_origin,status,counter,actual_time,register,aircraft,airport,flight_type,scheduled,actual,scheduled_datetime,actual_datetime,delay,delay_minutes,scheduled_day_of_week,is_weekend,is_Nourooz_4,is_Nourooz_13,Normal_holiday,scheduled_season,scheduled_time_of_day,Early_OnTime_Late_Indicator,Actual_Day_Matches_Scheduled_Day,Scheduled_Hour_of_Day
2025-05-28 18:40:00,ماهان,IRM4527,ایرانشهر,پرواز كرد,20,2025-05-28 19:00:00,EPMEI,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-28 18:40:00,2025-05-28 19:00:00,2025-05-28 18:40:00,2025-05-28 19:00:00,0 days 00:20:00,20.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-28 18:50:00,ایران ایر,IRA468,مشهد,پرواز كرد,"9, 10",2025-05-28 19:14:00,EPIEQ,A319,فرودگاه مهرآباد,Domestic Departure,2025-05-28 18:50:00,2025-05-28 19:14:00,2025-05-28 18:50:00,2025-05-28 19:14:00,0 days 00:24:00,24.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-28 18:50:00,کیش ایر,KIS7081,كيش,پرواز كرد,"11, 12",2025-05-28 19:03:00,EPLCK,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 18:50:00,2025-05-28 19:03:00,2025-05-28 18:50:00,2025-05-28 19:03:00,0 days 00:13:00,13.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,18
2025-05-28 18:55:00,کاسپین,CPN6936,قشم,پرواز كرد,"10, 11",2025-05-28 20:17:00,EPCPD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 18:55:00,2025-05-28 20:17:00,2025-05-28 18:55:00,2025-05-28 20:17:00,0 days 01:22:00,82.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-28 19:00:00,اطلس ایر,ATS8278,مشهد,پرواز كرد,"18, 19",2025-05-28 19:40:00,EPSAP,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 19:00:00,2025-05-28 19:40:00,2025-05-28 19:00:00,2025-05-28 19:40:00,0 days 00:40:00,40.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-28 19:10:00,آتا,TBZ5679,ارومیه,پرواز كرد,26,2025-05-28 21:49:00,EPTAZ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 19:10:00,2025-05-28 21:49:00,2025-05-28 19:10:00,2025-05-28 21:49:00,0 days 02:39:00,159.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-28 19:15:00,آساجت,SJT8624,یزد,پرواز كرد,22,2025-05-28 19:22:00,EPJEK,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-05-28 19:15:00,2025-05-28 19:22:00,2025-05-28 19:15:00,2025-05-28 19:22:00,0 days 00:07:00,7.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-28 19:20:00,کیش ایر,KIS7029,كيش,پرواز كرد,"9, 10",2025-05-28 19:33:00,EPLCM,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 19:20:00,2025-05-28 19:33:00,2025-05-28 19:20:00,2025-05-28 19:33:00,0 days 00:13:00,13.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-28 19:30:00,آتا,TBZ5635,اهواز,پرواز كرد,"24, 25",2025-05-28 20:28:00,EPTAL,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 19:30:00,2025-05-28 20:28:00,2025-05-28 19:30:00,2025-05-28 20:28:00,0 days 00:58:00,58.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-28 19:30:00,ماهان,IRM4541,زاهدان,پرواز كرد,25,2025-05-28 19:42:00,EPMEU,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-28 19:30:00,2025-05-28 19:42:00,2025-05-28 19:30:00,2025-05-28 19:42:00,0 days 00:12:00,12.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-28 19:35:00,آتا,TBZ5643,سیرجان,پرواز كرد,27,2025-05-28 22:42:00,EPTAE,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-28 19:35:00,2025-05-28 22:42:00,2025-05-28 19:35:00,2025-05-28 22:42:00,0 days 03:07:00,187.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-28 19:55:00,آسمان,IRC3777,شیراز,پرواز كرد,28,2025-05-28 20:56:00,EPATE,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-28 19:55:00,2025-05-28 20:56:00,2025-05-28 19:55:00,2025-05-28 20:56:00,0 days 01:01:00,61.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-28 20:05:00,چابهار,IRU7614,چابهار,پرواز كرد,4,2025-05-28 20:09:00,EPCBD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:05:00,2025-05-28 20:09:00,2025-05-28 20:05:00,2025-05-28 20:09:00,0 days 00:04:00,4.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-28 20:15:00,ساها,IRZ156,شیراز,پرواز كرد,"8, 9",2025-05-28 20:25:00,EPSIJ,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:15:00,2025-05-28 20:25:00,2025-05-28 20:15:00,2025-05-28 20:25:00,0 days 00:10:00,10.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-28 20:15:00,ایران ایر,IRA265,آبادان,پرواز كرد,3,2025-05-28 21:17:00,EPCFR,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:15:00,2025-05-28 21:17:00,2025-05-28 20:15:00,2025-05-28 21:17:00,0 days 01:02:00,62.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-28 20:20:00,آتا,TBZ5670,یزد,پرواز كرد,"28, 29",2025-05-28 20:33:00,EPTAJ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:20:00,2025-05-28 20:33:00,2025-05-28 20:20:00,2025-05-28 20:33:00,0 days 00:13:00,13.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-28 20:25:00,پارس ایر,PRS4404,شیراز,پرواز كرد,"18, 19",2025-05-28 20:36:00,EPPAO,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:25:00,2025-05-28 20:36:00,2025-05-28 20:25:00,2025-05-28 20:36:00,0 days 00:11:00,11.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-28 20:30:00,آتا,TBZ5690,آبادان,پرواز كرد,"12, 13",2025-05-28 22:56:00,EPTAH,737,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:30:00,2025-05-28 22:56:00,2025-05-28 20:30:00,2025-05-28 22:56:00,0 days 02:26:00,146.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-28 20:30:00,ماهان,IRM1037,مشهد,پرواز كرد,"20, 21, 22",2025-05-28 20:50:00,EPMEE,747,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:30:00,2025-05-28 20:50:00,2025-05-28 20:30:00,2025-05-28 20:50:00,0 days 00:20:00,20.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-28 20:35:00,ساها,IRZ172,بوشهر,پرواز كرد,"6, 7",2025-05-28 20:53:00,EPSII,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:35:00,2025-05-28 20:53:00,2025-05-28 20:35:00,2025-05-28 20:53:00,0 days 00:18:00,18.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-28 20:40:00,ماهان,IRM1079,کرمان,پرواز كرد,23,2025-05-28 21:02:00,EPMEB,RJ100,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:40:00,2025-05-28 21:02:00,2025-05-28 20:40:00,2025-05-28 21:02:00,0 days 00:22:00,22.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-28 20:45:00,ایران ایر,IRA3331,رشت,پرواز كرد,1,2025-05-28 22:06:00,EPITM,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:45:00,2025-05-28 22:06:00,2025-05-28 20:45:00,2025-05-28 22:06:00,0 days 01:21:00,81.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-28 21:00:00,وارش,VRH5872,بوشهر,پرواز كرد,3,2025-05-28 22:50:00,EPVAF,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-28 21:00:00,2025-05-28 22:50:00,2025-05-28 21:00:00,2025-05-28 22:50:00,0 days 01:50:00,110.0,Wednesday,0,0,0,0,Spring,Night,Late,1,21
2025-05-28 21:05:00,یزد ایر,DZD9439,اصفهان,پرواز كرد,"10, 11",2025-05-28 21:21:00,EPDZH,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-28 21:05:00,2025-05-28 21:21:00,2025-05-28 21:05:00,2025-05-28 21:21:00,0 days 00:16:00,16.0,Wednesday,0,0,0,0,Spring,Night,Late,1,21
2025-05-28 21:20:00,کاسپین,CPN6900,بوشهر,پرواز كرد,"12, 13",2025-05-28 22:39:00,EPCPU',MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 21:20:00,2025-05-28 22:39:00,2025-05-28 21:20:00,2025-05-28 22:39:00,0 days 01:19:00,79.0,Wednesday,0,0,0,0,Spring,Night,Late,1,21
2025-05-28 21:35:00,کارون,KRU2610,دزفول,پرواز كرد,"18, 19",2025-05-28 21:59:00,EPJIB,737,فرودگاه مهرآباد,Domestic Departure,2025-05-28 21:35:00,2025-05-28 21:59:00,2025-05-28 21:35:00,2025-05-28 21:59:00,0 days 00:24:00,24.0,Wednesday,0,0,0,0,Spring,Night,Late,1,21
2025-05-28 22:00:00,آتا,TBZ5606,تبریز,پرواز كرد,"24, 25",2025-05-28 23:12:00,EPTAN,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 22:00:00,2025-05-28 23:12:00,2025-05-28 22:00:00,2025-05-28 23:12:00,0 days 01:12:00,72.0,Wednesday,0,0,0,0,Spring,Night,Late,1,22
2025-05-28 22:25:00,معراج,MRJ2804,مشهد,پرواز كرد,"16, 17",2025-05-28 22:53:00,EPSSP,A320,فرودگاه مهرآباد,Domestic Departure,2025-05-28 22:25:00,2025-05-28 22:53:00,2025-05-28 22:25:00,2025-05-28 22:53:00,0 days 00:28:00,28.0,Wednesday,0,0,0,0,Spring,Night,Late,1,22
2025-05-28 22:25:00,رایمون,RAI7510,رشت,پرواز كرد,"3, 4",2025-05-28 22:27:00,EPNEA,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-05-28 22:25:00,2025-05-28 22:27:00,2025-05-28 22:25:00,2025-05-28 22:27:00,0 days 00:02:00,2.0,Wednesday,0,0,0,0,Spring,Night,On Time,1,22
2025-05-28 22:30:00,یزد ایر,DZD9443,یزد,پرواز كرد,"10, 11",2025-05-28 22:44:00,EPMOC,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-28 22:30:00,2025-05-28 22:44:00,2025-05-28 22:30:00,2025-05-28 22:44:00,0 days 00:14:00,14.0,Wednesday,0,0,0,0,Spring,Night,On Time,1,22
2025-05-31 02:55:00,ایران ایر,IRA236,شیراز/بندرلنگه,پرواز كرد,"3, 4",2025-05-31 03:13:00,EPCFR,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-31 02:55:00,2025-05-31 03:13:00,2025-05-31 02:55:00,2025-05-31 03:13:00,0 days 00:18:00,18.0,Saturday,0,0,0,0,Spring,Night,Late,1,2
2025-05-28 04:30:00,ساها,IRZ158,شیراز,پرواز كرد,"8, 9",2025-05-28 05:01:00,EPSII,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-28 04:30:00,2025-05-28 05:01:00,2025-05-28 04:30:00,2025-05-28 05:01:00,0 days 00:31:00,31.0,Wednesday,0,0,0,0,Spring,Night,Late,1,4
2025-05-28 04:45:00,فلای پرشیا,FPI7438,مشهد,پرواز كرد,,2025-05-28 06:16:00,EPFPA,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-28 04:45:00,2025-05-28 06:16:00,2025-05-28 04:45:00,2025-05-28 06:16:00,0 days 01:31:00,91.0,Wednesday,0,0,0,0,Spring,Night,Late,1,4
2025-05-28 04:55:00,آتا,TBZ5693,اهواز,پرواز كرد,"12, 13",2025-05-28 05:41:00,EPTAR,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 04:55:00,2025-05-28 05:41:00,2025-05-28 04:55:00,2025-05-28 05:41:00,0 days 00:46:00,46.0,Wednesday,0,0,0,0,Spring,Night,Late,1,4
2025-05-28 05:00:00,ماهان,IRM4597,زاهدان,پرواز كرد,,2025-05-28 05:06:00,EPMMV,BAE146,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:00:00,2025-05-28 05:06:00,2025-05-28 05:00:00,2025-05-28 05:06:00,0 days 00:06:00,6.0,Wednesday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-28 05:05:00,چابهار,IRU7652,اهواز,پرواز كرد,5,2025-05-28 05:31:00,EPSEB,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:05:00,2025-05-28 05:31:00,2025-05-28 05:05:00,2025-05-28 05:31:00,0 days 00:26:00,26.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:05:00,آسمان,IRC3914,بوشهر,پرواز كرد,28,2025-05-28 05:19:00,EPASR,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:05:00,2025-05-28 05:19:00,2025-05-28 05:05:00,2025-05-28 05:19:00,0 days 00:14:00,14.0,Wednesday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-28 05:10:00,چابهار,IRU7660,مشهد,پرواز كرد,7,2025-05-28 05:21:00,EPCBI,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:10:00,2025-05-28 05:21:00,2025-05-28 05:10:00,2025-05-28 05:21:00,0 days 00:11:00,11.0,Wednesday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-28 05:15:00,کیش ایر,KIS7093,عسلویه,پرواز كرد,9,2025-05-28 06:58:00,EPLCL,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:15:00,2025-05-28 06:58:00,2025-05-28 05:15:00,2025-05-28 06:58:00,0 days 01:43:00,103.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:20:00,وارش,VRH5918,عسلویه,پرواز كرد,4,2025-05-28 07:16:00,EPVAA,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:20:00,2025-05-28 07:16:00,2025-05-28 05:20:00,2025-05-28 07:16:00,0 days 01:56:00,116.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:20:00,ساها,IRZ162,مشهد,پرواز كرد,"10, 11",2025-05-28 05:44:00,EPSIJ,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:20:00,2025-05-28 05:44:00,2025-05-28 05:20:00,2025-05-28 05:44:00,0 days 00:24:00,24.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:25:00,پارس ایر,PRS5400,مشهد,پرواز كرد,"20, 21",2025-05-28 06:00:00,EPPAM,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:25:00,2025-05-28 06:00:00,2025-05-28 05:25:00,2025-05-28 06:00:00,0 days 00:35:00,35.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:25:00,پويا,PYA2314,یزد,پرواز كرد,14,2025-05-28 05:36:00,EPPUO,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:25:00,2025-05-28 05:36:00,2025-05-28 05:25:00,2025-05-28 05:36:00,0 days 00:11:00,11.0,Wednesday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-28 05:35:00,ایران ایرتور,IRB984,شیراز,پرواز كرد,"5, 6",2025-05-28 05:54:00,EPMDC,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:35:00,2025-05-28 05:54:00,2025-05-28 05:35:00,2025-05-28 05:54:00,0 days 00:19:00,19.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:35:00,کارون,KRU2590,ماهشهر,پرواز كرد,15,2025-05-28 05:46:00,EPJIB,737,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:35:00,2025-05-28 05:46:00,2025-05-28 05:35:00,2025-05-28 05:46:00,0 days 00:11:00,11.0,Wednesday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-28 05:40:00,آساجت,SJT8604,عسلویه,پرواز كرد,22,2025-05-28 06:11:00,EPRHO,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:40:00,2025-05-28 06:11:00,2025-05-28 05:40:00,2025-05-28 06:11:00,0 days 00:31:00,31.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:40:00,کیش ایر,KIS7085,یزد,پرواز كرد,12,2025-05-28 05:57:00,EPLCK,MD82,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:40:00,2025-05-28 05:57:00,2025-05-28 05:40:00,2025-05-28 05:57:00,0 days 00:17:00,17.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:45:00,پارس ایر,PRS4480,مشهد,پرواز كرد,"18, 19",2025-05-28 06:56:00,EPPAO,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:45:00,2025-05-28 06:56:00,2025-05-28 05:45:00,2025-05-28 06:56:00,0 days 01:11:00,71.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:45:00,کارون,KRU2676,کرمان,پرواز كرد,14,2025-05-28 07:18:00,EPJIA,737,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:45:00,2025-05-28 07:18:00,2025-05-28 05:45:00,2025-05-28 07:18:00,0 days 01:33:00,93.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:50:00,اطلس ایر,ATS8295,بندرعباس,پرواز كرد,"18, 19",2025-05-28 06:26:00,EPLEE,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:50:00,2025-05-28 06:26:00,2025-05-28 05:50:00,2025-05-28 06:26:00,0 days 00:36:00,36.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:50:00,چابهار,IRU7626,شیراز,پرواز كرد,3,2025-05-28 06:21:00,EPCBD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:50:00,2025-05-28 06:21:00,2025-05-28 05:50:00,2025-05-28 06:21:00,0 days 00:31:00,31.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 05:55:00,قشم ایر,QSM1238,خارگ,پرواز كرد,17,2025-05-28 06:19:00,EPFQV,rj100,فرودگاه مهرآباد,Domestic Departure,2025-05-28 05:55:00,2025-05-28 06:19:00,2025-05-28 05:55:00,2025-05-28 06:19:00,0 days 00:24:00,24.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-28 06:00:00,کارون,KRU2586,سیری,پرواز كرد,16,2025-05-28 08:13:00,EPAWZ,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-28 06:00:00,2025-05-28 08:13:00,2025-05-28 06:00:00,2025-05-28 08:13:00,0 days 02:13:00,133.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-28 06:05:00,کیش ایر,KIS7193,عسلویه,پرواز كرد,11,2025-05-28 06:39:00,EPLCM,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 06:05:00,2025-05-28 06:39:00,2025-05-28 06:05:00,2025-05-28 06:39:00,0 days 00:34:00,34.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-28 06:05:00,ماهان,IRM1085,زابل,پرواز كرد,25,2025-05-28 06:27:00,EPMEA,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-28 06:05:00,2025-05-28 06:27:00,2025-05-28 06:05:00,2025-05-28 06:27:00,0 days 00:22:00,22.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-28 06:10:00,قشم ایر,QSM1293,سنندج,پرواز كرد,21,2025-05-28 06:52:00,EPFQI,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-28 06:10:00,2025-05-28 06:52:00,2025-05-28 06:10:00,2025-05-28 06:52:00,0 days 00:42:00,42.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-28 06:10:00,یزد ایر,DZD9419,یزد,پرواز كرد,"6, 7",2025-05-28 06:30:00,EPDZH,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-28 06:10:00,2025-05-28 06:30:00,2025-05-28 06:10:00,2025-05-28 06:30:00,0 days 00:20:00,20.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-28 06:15:00,ماهان,IRM1083,جاسک,پرواز كرد,24,2025-05-28 06:46:00,EPMOH,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-28 06:15:00,2025-05-28 06:46:00,2025-05-28 06:15:00,2025-05-28 06:46:00,0 days 00:31:00,31.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-28 06:15:00,ایران ایرتور,IRB962,مشهد,پرواز كرد,"7, 8",2025-05-28 06:41:00,EPMDF,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 06:15:00,2025-05-28 06:41:00,2025-05-28 06:15:00,2025-05-28 06:41:00,0 days 00:26:00,26.0,Wednesday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-31 04:30:00,ساها,IRZ158,شیراز,پرواز كرد,"10, 11",2025-05-31 04:39:00,EPSIJ,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-31 04:30:00,2025-05-31 04:39:00,2025-05-31 04:30:00,2025-05-31 04:39:00,0 days 00:09:00,9.0,Saturday,0,0,0,0,Spring,Night,On Time,1,4
2025-05-31 04:35:00,زاگرس,IZG4022,اهواز,پرواز كرد,3,2025-05-31 04:51:00,EPZAG,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 04:35:00,2025-05-31 04:51:00,2025-05-31 04:35:00,2025-05-31 04:51:00,0 days 00:16:00,16.0,Saturday,0,0,0,0,Spring,Night,Late,1,4
2025-05-31 04:50:00,چابهار,IRU7660,مشهد,پرواز كرد,5,2025-05-31 05:07:00,EPCBI,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 04:50:00,2025-05-31 05:07:00,2025-05-31 04:50:00,2025-05-31 05:07:00,0 days 00:17:00,17.0,Saturday,0,0,0,0,Spring,Night,Late,1,4
2025-05-31 04:55:00,وارش,VRH5818,مشهد,پرواز كرد,7,2025-05-31 06:25:00,EPVAA,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-31 04:55:00,2025-05-31 06:25:00,2025-05-31 04:55:00,2025-05-31 06:25:00,0 days 01:30:00,90.0,Saturday,0,0,0,0,Spring,Night,Late,1,4
2025-05-31 04:55:00,پارس ایر,PRS4492,آغاجاری,پرواز كرد,20,2025-05-31 04:59:00,EPPRA,CRJ200,فرودگاه مهرآباد,Domestic Departure,2025-05-31 04:55:00,2025-05-31 04:59:00,2025-05-31 04:55:00,2025-05-31 04:59:00,0 days 00:04:00,4.0,Saturday,0,0,0,0,Spring,Night,On Time,1,4
2025-05-31 05:00:00,کاسپین,CPN048,شیراز,پرواز كرد,"6, 7",2025-05-31 05:09:00,EPCPD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 05:00:00,2025-05-31 05:09:00,2025-05-31 05:00:00,2025-05-31 05:09:00,0 days 00:09:00,9.0,Saturday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-25 19:30:00,ماهان,IRM4541,زاهدان,پرواز كرد,24,2025-05-25 19:45:00,EPMOH,rj100,فرودگاه مهرآباد,Domestic Departure,2025-05-25 19:30:00,2025-05-25 19:45:00,2025-05-25 19:30:00,2025-05-25 19:45:00,0 days 00:15:00,15.0,Sunday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-25 19:35:00,ایران ایرتور,IRB980,ارومیه,پرواز كرد,"9, 10",2025-05-25 19:55:00,EPMDD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 19:35:00,2025-05-25 19:55:00,2025-05-25 19:35:00,2025-05-25 19:55:00,0 days 00:20:00,20.0,Sunday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-25 19:50:00,ساها,IRZ156,شیراز,پرواز كرد,"10, 11",2025-05-25 20:01:00,EPSII,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-25 19:50:00,2025-05-25 20:01:00,2025-05-25 19:50:00,2025-05-25 20:01:00,0 days 00:11:00,11.0,Sunday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-25 21:00:00,آتا,TBZ5690,آبادان,پرواز كرد,"12, 13",2025-05-25 21:34:00,EPTAH,737,فرودگاه مهرآباد,Domestic Departure,2025-05-25 21:00:00,2025-05-25 21:34:00,2025-05-25 21:00:00,2025-05-25 21:34:00,0 days 00:34:00,34.0,Sunday,0,0,0,0,Spring,Night,Late,1,21
2025-05-31 05:05:00,ایران ایرتور,IRB930,بیرجند,پرواز كرد,"9, 10",2025-05-31 05:19:00,EPMDE,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 05:05:00,2025-05-31 05:19:00,2025-05-31 05:05:00,2025-05-31 05:19:00,0 days 00:14:00,14.0,Saturday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-31 05:10:00,چابهار,IRU7646,شیراز,پرواز كرد,4,2025-05-31 05:21:00,EPSEB,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 05:10:00,2025-05-31 05:21:00,2025-05-31 05:10:00,2025-05-31 05:21:00,0 days 00:11:00,11.0,Saturday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-31 05:10:00,کیش ایر,KIS7169,مشهد,پرواز كرد,"9, 10",2025-05-31 05:16:00,EPLCO,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 05:10:00,2025-05-31 05:16:00,2025-05-31 05:10:00,2025-05-31 05:16:00,0 days 00:06:00,6.0,Saturday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-31 05:20:00,اطلس ایر,ATS8278,مشهد,پرواز كرد,15,2025-05-31 05:23:00,EPSAP,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 05:20:00,2025-05-31 05:23:00,2025-05-31 05:20:00,2025-05-31 05:23:00,0 days 00:03:00,3.0,Saturday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-31 05:20:00,آسمان,IRC840,ایلام,پرواز كرد,"26, 27",2025-05-31 05:36:00,EPATE,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-31 05:20:00,2025-05-31 05:36:00,2025-05-31 05:20:00,2025-05-31 05:36:00,0 days 00:16:00,16.0,Saturday,0,0,0,0,Spring,Morning,Late,1,5
